"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-12-09 02:00","2018","12","09","02:00","-2.8","","-7.6","","70","","25","","14","","20.9","","100.68","","","","-8","","NA"
"2018-12-09 03:00","2018","12","09","03:00","-3.0","","-8.3","","67","","23","","11","","24.1","","100.64","","","","-7","","NA"
"2018-12-09 04:00","2018","12","09","04:00","-3.5","","-8.9","","66","","26","","12","","24.1","","100.56","","","","-8","","Mostly Cloudy"
"2018-12-09 05:00","2018","12","09","05:00","-3.9","","-9.4","","66","","22","","16","","24.1","","100.49","","","","-9","","NA"
"2018-12-09 06:00","2018","12","09","06:00","-5.2","","-9.9","","70","","23","","9","","24.1","","100.42","","","","-9","","NA"
"2018-12-09 07:00","2018","12","09","07:00","-5.5","","-9.8","","72","","23","","7","","24.1","","100.39","","","","-9","","Clear"
"2018-12-09 08:00","2018","12","09","08:00","-5.7","","-9.7","","73","","23","","10","","24.1","","100.36","","","","-10","","NA"
"2018-12-09 09:00","2018","12","09","09:00","-4.4","","-9.3","","69","","21","","11","","24.1","","100.33","","","","-9","","NA"
"2018-12-09 10:00","2018","12","09","10:00","-2.9","","-8.4","","66","","22","","20","","24.1","","100.25","","","","-9","","Clear"
"2018-12-09 11:00","2018","12","09","11:00","-1.5","","-7.9","","62","","26","","14","","24.1","","100.18","","","","-6","","NA"
"2018-12-09 12:00","2018","12","09","12:00","-0.4","","-8.1","","56","","24","","21","","24.1","","100.08","","","","-6","","NA"
"2018-12-09 13:00","2018","12","09","13:00","0.0","","-8.2","","54","","25","","18","","24.1","","99.96","","","","-5","","Clear"
"2018-12-09 14:00","2018","12","09","14:00","0.2","","-7.5","","57","","27","","14","","24.1","","99.87","","","","","","NA"
"2018-12-09 15:00","2018","12","09","15:00","-0.3","","-7.6","","58","","29","","14","","24.1","","99.92","","","","-5","","NA"
"2018-12-09 16:00","2018","12","09","16:00","-1.4","","-7.3","","64","","31","","17","","24.1","","99.94","","","","-7","","Mostly Cloudy"
"2018-12-09 17:00","2018","12","09","17:00","-1.6","","-7.2","","65","","28","","15","","24.1","","99.93","","","","-6","","NA"
"2018-12-09 18:00","2018","12","09","18:00","-1.7","","-6.8","","68","","29","","14","","24.1","","99.94","","","","-6","","NA"
"2018-12-09 19:00","2018","12","09","19:00","-1.5","","-6.0","","72","","29","","9","","24.1","","99.94","","","","-5","","Cloudy"
"2018-12-09 20:00","2018","12","09","20:00","-1.4","","-5.7","","73","","25","","11","","24.1","","99.91","","","","-5","","NA"
"2018-12-09 21:00","2018","12","09","21:00","-1.3","","-5.7","","72","","26","","10","","24.1","","99.89","","","","-5","","NA"
"2018-12-09 22:00","2018","12","09","22:00","-1.2","","-5.5","","73","","27","","10","","24.1","","99.85","","","","-5","","Cloudy"
"2018-12-09 23:00","2018","12","09","23:00","-1.1","","-5.3","","73","","25","","10","","24.1","","99.81","","","","-5","","NA"
